MenuItemID,ItemName,Description,Price,RestaurantID,IsAvailable,PreparationTime,IsVegetarian,IsSpicy,AllergensInfo
283,Shawarma,A classic Shawarma dish prepared with traditional recipes.,46.67,29,1,25,0,1,Gluten
284,Falafel,A classic Falafel dish prepared with traditional recipes.,134.36,29,1,36,1,0,Dairy
285,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,38.35,29,1,17,0,0,Gluten
286,Kofta,A classic Kofta dish prepared with traditional recipes.,120.47,29,1,27,0,1,Gluten
287,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,114.94,29,1,17,0,0,Dairy
288,Kofta,A classic Kofta dish prepared with traditional recipes.,122.75,29,1,19,0,1,Dairy
289,Molokhia,A classic Molokhia dish prepared with traditional recipes.,102.55,29,1,45,1,0,None
290,Kebab,A classic Kebab dish prepared with traditional recipes.,76.59,29,1,45,0,1,None
291,Kofta,A classic Kofta dish prepared with traditional recipes.,73.91,30,1,20,0,1,Dairy
292,Molokhia,A classic Molokhia dish prepared with traditional recipes.,65.47,30,1,15,1,0,Nuts
293,Om Ali,A classic Om Ali dish prepared with traditional recipes.,124.78,30,1,41,0,0,Dairy
294,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,31.65,30,1,33,1,0,Dairy
295,Shawarma,A classic Shawarma dish prepared with traditional recipes.,68.14,30,1,16,0,1,Gluten
296,Shawarma,A classic Shawarma dish prepared with traditional recipes.,29.41,30,1,27,0,1,Nuts
297,Koshary,A classic Koshary dish prepared with traditional recipes.,62.53,30,1,32,1,0,Gluten
298,Shawarma,A classic Shawarma dish prepared with traditional recipes.,22.7,30,1,30,0,1,None
299,Kebab,A classic Kebab dish prepared with traditional recipes.,98.89,30,1,40,0,1,Dairy
300,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,50.99,30,1,26,0,0,None
301,Om Ali,A classic Om Ali dish prepared with traditional recipes.,65.32,31,1,36,0,0,None
302,Falafel,A classic Falafel dish prepared with traditional recipes.,66.58,31,1,16,1,0,Gluten
303,Kebab,A classic Kebab dish prepared with traditional recipes.,99.56,31,1,15,0,1,None
304,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,117.84,31,1,42,1,0,Nuts
305,Falafel,A classic Falafel dish prepared with traditional recipes.,56.72,31,1,43,1,0,Dairy
306,Om Ali,A classic Om Ali dish prepared with traditional recipes.,148.61,31,1,20,0,0,Gluten
307,Om Ali,A classic Om Ali dish prepared with traditional recipes.,119.14,31,1,20,0,0,None
308,Falafel,A classic Falafel dish prepared with traditional recipes.,55.59,31,1,35,1,0,None
309,Om Ali,A classic Om Ali dish prepared with traditional recipes.,104.58,31,1,22,0,0,Dairy
310,Molokhia,A classic Molokhia dish prepared with traditional recipes.,148.01,31,1,38,1,0,Dairy
311,Molokhia,A classic Molokhia dish prepared with traditional recipes.,62.15,32,1,39,1,0,Dairy
312,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,108.51,32,1,31,0,0,Gluten
313,Kofta,A classic Kofta dish prepared with traditional recipes.,69.0,32,1,30,0,1,Nuts
314,Kebab,A classic Kebab dish prepared with traditional recipes.,52.48,32,1,30,0,1,None
315,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,27.18,32,1,36,1,0,Nuts
316,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,111.27,32,1,42,1,0,Nuts
317,Kebab,A classic Kebab dish prepared with traditional recipes.,147.17,32,1,41,0,1,Nuts
318,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,83.67,32,1,38,0,0,None
319,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,25.19,32,1,26,1,0,Dairy
320,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,37.54,32,1,17,1,0,Gluten
321,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,128.15,33,1,30,0,0,Gluten
322,Om Ali,A classic Om Ali dish prepared with traditional recipes.,105.33,33,1,33,0,0,Nuts
323,Falafel,A classic Falafel dish prepared with traditional recipes.,143.94,33,1,32,1,0,Dairy
324,Koshary,A classic Koshary dish prepared with traditional recipes.,134.22,33,1,21,1,0,Gluten
325,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,131.55,33,1,22,1,0,None
326,Molokhia,A classic Molokhia dish prepared with traditional recipes.,46.77,33,1,25,1,0,Gluten
327,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,67.71,33,1,20,0,0,Dairy
328,Falafel,A classic Falafel dish prepared with traditional recipes.,28.07,33,1,27,1,0,Nuts
329,Molokhia,A classic Molokhia dish prepared with traditional recipes.,43.0,33,1,31,1,0,Gluten
330,Om Ali,A classic Om Ali dish prepared with traditional recipes.,49.59,33,1,18,0,0,Gluten
331,Om Ali,A classic Om Ali dish prepared with traditional recipes.,97.64,34,1,38,0,0,Dairy
332,Falafel,A classic Falafel dish prepared with traditional recipes.,46.91,34,1,15,1,0,Dairy
333,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,25.19,34,1,42,1,0,Nuts
334,Molokhia,A classic Molokhia dish prepared with traditional recipes.,20.19,34,1,17,1,0,None
335,Kofta,A classic Kofta dish prepared with traditional recipes.,23.51,34,1,20,0,1,Dairy
336,Falafel,A classic Falafel dish prepared with traditional recipes.,113.03,34,1,26,1,0,None
337,Koshary,A classic Koshary dish prepared with traditional recipes.,102.03,34,1,43,1,0,Nuts
338,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,64.23,34,1,20,0,0,Nuts
339,Shawarma,A classic Shawarma dish prepared with traditional recipes.,44.32,34,1,26,0,1,None
340,Shawarma,A classic Shawarma dish prepared with traditional recipes.,80.73,34,1,20,0,1,Dairy
341,Kebab,A classic Kebab dish prepared with traditional recipes.,36.74,35,1,16,0,1,None
342,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,120.13,35,1,17,1,0,Gluten
343,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,97.91,35,1,21,1,0,Dairy
344,Kofta,A classic Kofta dish prepared with traditional recipes.,144.97,35,1,35,0,1,Gluten
345,Molokhia,A classic Molokhia dish prepared with traditional recipes.,137.69,35,1,26,1,0,Gluten
346,Molokhia,A classic Molokhia dish prepared with traditional recipes.,47.99,35,1,38,1,0,Gluten
347,Kebab,A classic Kebab dish prepared with traditional recipes.,138.82,35,1,45,0,1,Nuts
348,Falafel,A classic Falafel dish prepared with traditional recipes.,70.96,35,1,25,1,0,Gluten
349,Koshary,A classic Koshary dish prepared with traditional recipes.,73.0,35,1,23,1,0,Gluten
350,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,20.57,35,1,18,1,0,None
351,Kofta,A classic Kofta dish prepared with traditional recipes.,79.56,36,1,36,0,1,None
352,Molokhia,A classic Molokhia dish prepared with traditional recipes.,38.93,36,1,26,1,0,Dairy
353,Shawarma,A classic Shawarma dish prepared with traditional recipes.,130.71,36,1,24,0,1,Gluten
354,Kebab,A classic Kebab dish prepared with traditional recipes.,28.62,36,1,42,0,1,Nuts
355,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,82.52,36,1,41,0,0,Gluten
356,Falafel,A classic Falafel dish prepared with traditional recipes.,78.35,36,1,19,1,0,Gluten
357,Om Ali,A classic Om Ali dish prepared with traditional recipes.,107.77,36,1,16,0,0,Nuts
358,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,42.1,36,1,30,0,0,Nuts
359,Molokhia,A classic Molokhia dish prepared with traditional recipes.,144.31,36,1,38,1,0,None
360,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,78.72,36,1,45,0,0,Dairy
361,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,66.48,37,1,34,0,0,None
362,Om Ali,A classic Om Ali dish prepared with traditional recipes.,138.74,37,1,44,0,0,Gluten
363,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,87.79,37,1,42,1,0,Gluten
364,Kofta,A classic Kofta dish prepared with traditional recipes.,115.44,37,1,33,0,1,None
365,Om Ali,A classic Om Ali dish prepared with traditional recipes.,102.56,37,1,30,0,0,Nuts
366,Kofta,A classic Kofta dish prepared with traditional recipes.,81.94,37,1,21,0,1,Gluten
367,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,82.67,37,1,40,0,0,None
368,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,125.69,37,1,28,0,0,Nuts
369,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,120.87,37,1,32,1,0,Dairy
370,Om Ali,A classic Om Ali dish prepared with traditional recipes.,22.48,37,1,18,0,0,Gluten
371,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,35.61,38,1,35,0,0,Gluten
372,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,147.93,38,1,33,1,0,Dairy
373,Kebab,A classic Kebab dish prepared with traditional recipes.,126.0,38,1,35,0,1,Gluten
374,Koshary,A classic Koshary dish prepared with traditional recipes.,96.27,38,1,44,1,0,None
375,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,141.25,38,1,33,0,0,Nuts
376,Falafel,A classic Falafel dish prepared with traditional recipes.,140.31,38,1,34,1,0,Dairy
377,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,28.84,38,1,24,0,0,Dairy
378,Shawarma,A classic Shawarma dish prepared with traditional recipes.,123.47,38,1,33,0,1,Dairy
379,Koshary,A classic Koshary dish prepared with traditional recipes.,137.36,38,1,20,1,0,None
380,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,112.58,38,1,23,1,0,None
381,Falafel,A classic Falafel dish prepared with traditional recipes.,82.32,39,1,23,1,0,None
382,Om Ali,A classic Om Ali dish prepared with traditional recipes.,56.7,39,1,18,0,0,Dairy
383,Molokhia,A classic Molokhia dish prepared with traditional recipes.,27.43,39,1,31,1,0,Dairy
384,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,104.17,39,1,29,1,0,Nuts
385,Molokhia,A classic Molokhia dish prepared with traditional recipes.,98.39,39,1,32,1,0,Dairy
386,Molokhia,A classic Molokhia dish prepared with traditional recipes.,62.98,39,1,29,1,0,Gluten
387,Molokhia,A classic Molokhia dish prepared with traditional recipes.,21.08,39,1,16,1,0,Dairy
388,Om Ali,A classic Om Ali dish prepared with traditional recipes.,138.27,39,1,17,0,0,Nuts
389,Om Ali,A classic Om Ali dish prepared with traditional recipes.,115.18,39,1,34,0,0,Dairy
390,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,135.99,39,1,36,1,0,Dairy
391,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,149.19,40,1,30,0,0,Nuts
392,Molokhia,A classic Molokhia dish prepared with traditional recipes.,108.43,40,1,30,1,0,Nuts
393,Shawarma,A classic Shawarma dish prepared with traditional recipes.,73.0,40,1,26,0,1,Dairy
394,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,105.21,40,1,35,1,0,Dairy
395,Falafel,A classic Falafel dish prepared with traditional recipes.,92.04,40,1,26,1,0,Gluten
396,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,24.38,40,1,27,1,0,Gluten
397,Kebab,A classic Kebab dish prepared with traditional recipes.,74.45,40,1,24,0,1,Gluten
398,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,96.03,40,1,27,1,0,None
399,Kebab,A classic Kebab dish prepared with traditional recipes.,40.28,40,1,36,0,1,Gluten
400,Molokhia,A classic Molokhia dish prepared with traditional recipes.,104.42,40,1,27,1,0,Nuts
401,Koshary,A classic Koshary dish prepared with traditional recipes.,42.19,41,1,25,1,0,Gluten
402,Kebab,A classic Kebab dish prepared with traditional recipes.,139.2,41,1,20,0,1,Dairy
403,Kebab,A classic Kebab dish prepared with traditional recipes.,42.55,41,1,33,0,1,Dairy
404,Shawarma,A classic Shawarma dish prepared with traditional recipes.,65.37,41,1,43,0,1,Nuts
405,Kofta,A classic Kofta dish prepared with traditional recipes.,90.09,41,1,21,0,1,Dairy
406,Kofta,A classic Kofta dish prepared with traditional recipes.,69.38,41,1,24,0,1,Gluten
407,Kofta,A classic Kofta dish prepared with traditional recipes.,28.27,41,1,34,0,1,Gluten
408,Kofta,A classic Kofta dish prepared with traditional recipes.,92.59,41,1,18,0,1,Gluten
409,Kofta,A classic Kofta dish prepared with traditional recipes.,115.76,41,1,44,0,1,Nuts
410,Falafel,A classic Falafel dish prepared with traditional recipes.,75.15,41,1,36,1,0,Dairy
411,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,148.75,42,1,15,1,0,Nuts
412,Molokhia,A classic Molokhia dish prepared with traditional recipes.,42.63,42,1,34,1,0,Nuts
413,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,149.16,42,1,26,1,0,Gluten
414,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,51.58,42,1,45,1,0,Nuts
415,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,77.9,42,1,23,1,0,Nuts
416,Kofta,A classic Kofta dish prepared with traditional recipes.,42.43,42,1,29,0,1,Dairy
417,Kofta,A classic Kofta dish prepared with traditional recipes.,109.26,42,1,36,0,1,None
418,Molokhia,A classic Molokhia dish prepared with traditional recipes.,110.96,42,1,38,1,0,Nuts
419,Falafel,A classic Falafel dish prepared with traditional recipes.,147.33,42,1,45,1,0,Nuts
420,Shawarma,A classic Shawarma dish prepared with traditional recipes.,98.32,42,1,45,0,1,Gluten
421,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,37.09,43,1,22,0,0,Gluten
422,Shawarma,A classic Shawarma dish prepared with traditional recipes.,26.65,43,1,34,0,1,Gluten
423,Koshary,A classic Koshary dish prepared with traditional recipes.,39.04,43,1,32,1,0,Nuts
424,Falafel,A classic Falafel dish prepared with traditional recipes.,107.75,43,1,29,1,0,Gluten
425,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,63.79,43,1,33,0,0,Dairy
426,Molokhia,A classic Molokhia dish prepared with traditional recipes.,96.6,43,1,26,1,0,Dairy
427,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,79.15,43,1,21,0,0,None
428,Falafel,A classic Falafel dish prepared with traditional recipes.,77.99,43,1,15,1,0,Dairy
429,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,32.1,43,1,39,1,0,Nuts
430,Om Ali,A classic Om Ali dish prepared with traditional recipes.,54.32,43,1,45,0,0,Dairy
431,Om Ali,A classic Om Ali dish prepared with traditional recipes.,32.75,44,1,21,0,0,None
432,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,55.32,44,1,29,1,0,None
433,Om Ali,A classic Om Ali dish prepared with traditional recipes.,92.63,44,1,16,0,0,Gluten
434,Kofta,A classic Kofta dish prepared with traditional recipes.,40.22,44,1,24,0,1,None
435,Kofta,A classic Kofta dish prepared with traditional recipes.,45.14,44,1,24,0,1,Gluten
436,Kofta,A classic Kofta dish prepared with traditional recipes.,147.53,44,1,16,0,1,Dairy
437,Shawarma,A classic Shawarma dish prepared with traditional recipes.,83.17,44,1,23,0,1,None
438,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,65.45,44,1,17,1,0,Dairy
439,Falafel,A classic Falafel dish prepared with traditional recipes.,95.11,44,1,45,1,0,Dairy
440,Shawarma,A classic Shawarma dish prepared with traditional recipes.,131.57,44,1,37,0,1,None
441,Kebab,A classic Kebab dish prepared with traditional recipes.,70.22,45,1,32,0,1,Gluten
442,Om Ali,A classic Om Ali dish prepared with traditional recipes.,138.07,45,1,37,0,0,Dairy
443,Shawarma,A classic Shawarma dish prepared with traditional recipes.,21.08,45,1,42,0,1,Gluten
444,Koshary,A classic Koshary dish prepared with traditional recipes.,109.08,45,1,37,1,0,None
445,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,36.23,45,1,26,0,0,Gluten
446,Om Ali,A classic Om Ali dish prepared with traditional recipes.,59.86,45,1,42,0,0,Dairy
447,Koshary,A classic Koshary dish prepared with traditional recipes.,79.61,45,1,35,1,0,Nuts
448,Koshary,A classic Koshary dish prepared with traditional recipes.,64.39,45,1,32,1,0,None
449,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,56.21,45,1,20,0,0,Nuts
450,Molokhia,A classic Molokhia dish prepared with traditional recipes.,44.73,45,1,40,1,0,Dairy
451,Shawarma,A classic Shawarma dish prepared with traditional recipes.,34.58,46,1,24,0,1,Nuts
452,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,104.8,46,1,34,1,0,Nuts
453,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,102.84,46,1,42,0,0,Dairy
454,Molokhia,A classic Molokhia dish prepared with traditional recipes.,113.8,46,1,18,1,0,Nuts
455,Falafel,A classic Falafel dish prepared with traditional recipes.,77.62,46,1,39,1,0,Nuts
456,Koshary,A classic Koshary dish prepared with traditional recipes.,61.24,46,1,25,1,0,Nuts
457,Koshary,A classic Koshary dish prepared with traditional recipes.,131.03,46,1,39,1,0,Nuts
458,Om Ali,A classic Om Ali dish prepared with traditional recipes.,117.25,46,1,44,0,0,Nuts
459,Kebab,A classic Kebab dish prepared with traditional recipes.,141.55,46,1,16,0,1,Gluten
460,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,94.31,46,1,22,1,0,Gluten
461,Falafel,A classic Falafel dish prepared with traditional recipes.,144.7,47,1,40,1,0,Nuts
462,Kebab,A classic Kebab dish prepared with traditional recipes.,102.83,47,1,38,0,1,Dairy
463,Kofta,A classic Kofta dish prepared with traditional recipes.,127.16,47,1,15,0,1,None
464,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,30.25,47,1,28,1,0,Dairy
